,track_id,track,artist,album,release_date,subgenre,genre,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode
7,6N6BTxTwykM2YI06SeL1ap,Paradise,Nicky Romero,Paradise,2018-01-01,progressive electro house,edm,215336,58,0.623,0.681,-3.49,0.0268,0.139,0.0,0.0946,0.453,121.98,major
8,18kYsXi1YDzYfbDhUCLGJ3,Bad Habit,Firebeatz,Bad Habit,2020-01-01,progressive electro house,edm,186240,57,0.581,0.888,-6.369,0.0382,0.00156,0.000112,0.0988,0.291,124.96,minor
9,3V9Ye0o7szPrtMEELrOlfg,Kiss from God - mint Singles,Dirty South,Kiss from God (mint Singles),2020-01-01,progressive electro house,edm,228629,60,0.569,0.698,-10.445,0.0335,0.0559,0.135,0.129,0.144,123.993,minor
10,0xsZyK1iL6WO8WEzVdjySp,No Lie,Michael Calfan,No Lie,2020-01-01,progressive electro house,edm,166992,67,0.719,0.701,-9.846,0.0414,0.0662,0.121,0.0978,0.136,122.034,minor
11,77BDJDKKWm11KXQh0Sv4Jf,Dare Me,NERVO,Dare Me,2020-01-01,progressive electro house,edm,182500,61,0.817,0.776,-4.976,0.303,0.0453,0.0,0.158,0.718,124.03,major
12,55eFVWZ4lLq8kbJ0VwSfA4,Show Me Love (feat. Robin S.),Steve Angello,Show Me Love (feat. Robin S.),2009-01-01,progressive electro house,edm,187640,58,0.635,0.882,-4.654,0.0605,0.484,1.11e-05,0.107,0.549,129.951,major
13,7jTKXF2CrGqGRl3WoQ1TcH,Everything,An21,Everything,2015-01-01,progressive electro house,edm,272851,23,0.731,0.954,-5.278,0.109,0.00291,0.869,0.0693,0.203,127.995,major
14,5UqxaK4S2p9a7g7ZoHI73k,Bump N' Roll,Dannic,Bump N' Roll,2019-01-01,progressive electro house,edm,151874,44,0.643,0.942,-2.668,0.0398,0.000207,0.792,0.35,0.0954,128.022,minor
15,09sKH3nKtVZ6ovDReYRAu0,Coming Home,Dimitri Vangelis & Wyman,Coming Home,2020-01-01,progressive electro house,edm,207998,63,0.614,0.921,-4.199,0.0625,0.0205,9.67e-06,0.119,0.427,127.964,major
16,5ks3Z3vTbyR2bEnpjZ6Gu2,Party Starter,Laidback Luke,Party Starter,2019-01-01,progressive electro house,edm,131585,29,0.685,0.977,-2.215,0.0832,0.0282,0.516,0.306,0.651,126.129,major
17,4ZTTUAjJCd4NMZmIU7RB4c,Midnight (feat. Liam Payne),Alesso,Midnight (feat. Liam Payne),2020-01-01,progressive electro house,edm,220140,79,0.587,0.648,-6.927,0.0439,0.0561,0.0,0.115,0.281,144.028,minor
18,6T0lmMobs6RH8Y6z3ZdUzb,Romani (feat. Steve Angello),Kryder,God Save The Groove Vol. 1 (Presented by Kryder),2018-01-01,progressive electro house,edm,199047,39,0.421,0.928,-2.958,0.345,0.0758,3.06e-05,0.184,0.0666,125.667,minor
19,2FGh2ref26EwA3Z5st5oHb,Hold On (feat. Cheat Codes) - 2020 Edit,Moguai,Hold On (feat. Cheat Codes) [2020 Edit],2020-01-01,progressive electro house,edm,144909,64,0.622,0.802,-4.969,0.167,0.17,0.0,0.263,0.764,124.859,minor
20,5VrSVEkPSHpWOn3stPrGWE,Know You Better,Stadiumx,Know You Better,2019-01-01,progressive electro house,edm,216393,54,0.588,0.83,-5.206,0.0423,0.0685,0.0,0.116,0.225,122.002,major
21,6gPfnbTzWdACVMqBcWBvgM,Paranormal,Jerry Rekonius,Paranormal,2012-01-01,progressive electro house,edm,350634,4,0.65,0.768,-5.399,0.0735,1.88e-05,0.896,0.355,0.0802,127.989,major
22,7uThJgXBvoLf7ajaj1D4Fa,Raven,John Dahlbäck,Saga,2016-01-01,progressive electro house,edm,190155,39,0.569,0.896,-3.114,0.0489,0.00338,0.958,0.0633,0.118,128.083,major
23,1fB1Q2S1jpFNFOqpgw17BE,Here We Go,Hard Rock Sofa,Here We Go,2012-01-01,progressive electro house,edm,360200,35,0.61,0.968,-3.679,0.0482,1.9e-05,0.874,0.0719,0.179,128.011,major
24,2EwdFvdRnd7AxguspLuyBw,Let The Bass Kick In Miami Bitch,Chuckie,Let The Bass Kick In Miami Bitch,2009-01-01,progressive electro house,edm,165293,27,0.761,0.932,-4.787,0.0754,0.0487,0.00295,0.308,0.596,128.003,minor
25,5jgIiZzXhG2fF0AGfGcsdy,Strangers (feat. Ella Loponte),David Tort,Strangers (feat. Ella Loponte),2017-01-01,progressive electro house,edm,222580,51,0.768,0.871,-5.164,0.1,0.0264,0.74,0.25,0.454,123.983,minor
26,4xn4YAElrG4MzTIuwYhpp9,I'll Live On,Swanky Tunes,I'll Live On,2019-01-01,progressive electro house,edm,185409,0,0.547,0.892,-1.591,0.0745,0.0729,1.84e-05,0.308,0.745,122.078,major
27,1iaLcGW8ffLMPFSLSGn0Zs,Symphony,Sick Individuals,Symphony,2018-01-01,progressive electro house,edm,202148,59,0.612,0.888,-3.796,0.0603,0.0374,6.95e-05,0.123,0.189,127.92,major
28,1XFHbzTikXks9CsMq4v8Q3,Not So Bad (feat. Emie),Yves V,Not So Bad (feat. Emie),2020-01-01,progressive electro house,edm,153696,73,0.74,0.674,-4.374,0.0476,0.00903,0.238,0.154,0.231,126.017,major
29,4NfNmtFPQwR7IYoKeBErOp,This Time (Never Be Alone Again),Dada Life,This Time (Never Be Alone Again),2020-01-01,progressive electro house,edm,166774,58,0.627,0.871,-6.307,0.0618,0.0454,0.00501,0.462,0.222,128.05,minor
30,3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,Bingo Players,Get Up (Rattle) [feat. Far East Movement],2012-01-01,progressive electro house,edm,166932,64,0.801,0.985,-2.69,0.0647,0.0205,6.86e-06,0.297,0.72,127.99,major
31,7mwX3qXzthRGI1aFK8Tcyo,Gold Skies,Sander van Doorn,Gold Skies,2014-01-01,progressive electro house,edm,329067,28,0.564,0.823,-6.316,0.046,0.00406,0.0716,0.684,0.221,128.018,minor
32,2Q7kTdM2rHHJiP8ikFw12o,Oldskool,Julian Jordan,Oldskool,2019-01-01,progressive electro house,edm,161641,47,0.655,0.976,-4.971,0.0485,0.0045,0.688,0.178,0.0729,126.032,minor
33,4x31kCr9thRVRhmlq1AaLF,Darlin’ (with Norman Doray),Arno Cost,Darlin’ (with Norman Doray),2020-01-01,progressive electro house,edm,173859,49,0.718,0.947,-3.98,0.195,0.00051,0.000504,0.0603,0.76,122.037,minor
34,7gq9Mo03Zr417T2C5sgR03,Don’t Tell Me,Matisse & Sadko,Don't Tell Me,2019-01-01,progressive electro house,edm,173571,57,0.597,0.785,-3.219,0.04,0.113,0.0,0.336,0.575,126.002,minor
35,4Ik06IuDcAgXZ0xbydo9I8,I Found You (Neptune),EDX,I Found You (Neptune),2020-01-01,progressive electro house,edm,158735,29,0.822,0.916,-4.692,0.0558,0.0205,0.0112,0.0746,0.894,124.03,major
36,64pKbp9wq3fqFHBZ7lIU6P,Home,Steerner,Home,2020-01-01,progressive electro house,edm,198693,52,0.531,0.733,-7.178,0.0357,0.00679,0.0,0.0862,0.417,122.048,major
37,7c7WEErzg7TWLUUY8llgEs,Rio De Janeiro - Radio Edit,Maison & Dragen,EDM Experience 001,2013-01-01,progressive electro house,edm,184508,21,0.493,0.992,-3.945,0.0531,0.00428,0.895,0.256,0.27,125.993,minor
38,5Qnk8vP5g9l5SDQKU3qyYQ,Leave,Borgeous,Leave,2019-01-01,progressive electro house,edm,193640,55,0.762,0.665,-6.92,0.0471,0.169,0.0,0.103,0.961,115.946,minor
39,6YPJ5TbzwDltVrRR39bGzC,Melanin,Michael Brun,Melanin,2020-01-01,progressive electro house,edm,133835,59,0.889,0.924,-3.659,0.109,0.00369,0.186,0.266,0.494,113.025,minor
40,2hujX28iJnMxVfvtzvxFRP,Collab - Original Mix,Daniel Pereaux,Collab,2010-01-01,progressive electro house,edm,432395,4,0.657,0.812,-7.831,0.0653,0.00111,0.883,0.128,0.217,126.0,major
41,4pD9SWYlUlzj47sUkWtAxp,Survivor,Jack Back,Survivor / Put Your Phone Down (Low),2019-01-01,progressive electro house,edm,163236,63,0.715,0.87,-3.303,0.0494,0.00975,0.0927,0.0829,0.305,125.008,major
42,1M0hRg4ccFGMqi00ITrxNv,Switch Back,Quintino,Switch Back,2020-01-01,progressive electro house,edm,165000,63,0.639,0.925,-5.408,0.036,0.000435,0.942,0.341,0.183,128.003,minor
43,4wAB0TsHw6Ggv1axTDEZfk,In The Club,Thomas Newson,In The Club,2020-01-01,progressive electro house,edm,154642,53,0.686,0.807,-7.744,0.0437,0.0017,0.0343,0.186,0.454,124.96,major
44,3kPehpAFW5keiaMoEWWKA2,Nobody Else - A-Trak Remix,Axwell,Nobody Else (A-Trak Remix),2019-01-01,progressive electro house,edm,190000,61,0.872,0.687,-5.689,0.0813,0.000316,0.0133,0.166,0.767,123.019,major
45,4D5uw4lzpyBIwA54NmjFND,Epic - Garmiani Remix,Sandro Silva,Epic (Garmiani Remix),2018-01-01,progressive electro house,edm,155864,57,0.746,0.989,-1.382,0.0732,0.00283,0.0515,0.056,0.0499,127.971,major
46,0poEFjyV2iHKtxjdWFwjmS,All Night (feat. Ally Brooke),Afrojack,All Night (feat. Ally Brooke),2020-01-01,progressive electro house,edm,166413,67,0.593,0.877,-3.825,0.0677,0.123,0.0,0.503,0.635,123.76,minor
47,6MBHUC8RKxwNa4iztDXeJp,PO PO PULL UP,Albin Myers,PO PO PULL UP,2020-01-01,progressive electro house,edm,141411,58,0.868,0.843,-5.53,0.226,0.0745,3.35e-06,0.0691,0.631,123.999,major
48,3VkXDsd18NjHZokUDDXbV6,Gravity - Original Mix,Leventina,Attitude,2009-01-01,progressive electro house,edm,446705,17,0.785,0.903,-6.945,0.0843,0.00106,0.894,0.0289,0.281,127.992,minor
49,7taQi536vVaT0HiRu3RahV,Lose It All,Matt Nash,Lose It All,2020-01-01,progressive electro house,edm,176824,57,0.563,0.758,-5.641,0.0576,0.0066,0.0,0.0542,0.412,123.883,minor
50,037W623bDx3sPF0lvpRXJR,Ocean Drive,Disfunktion,Ocean Drive,2020-01-01,progressive electro house,edm,187366,11,0.549,0.861,-9.031,0.0425,1.03e-05,0.595,0.287,0.0515,128.033,minor
51,7CbZtCJJmr54zVEg9bOOdJ,Shingaling,Tom Swoon,Shingaling,2017-01-01,progressive electro house,edm,153600,58,0.665,0.763,-5.868,0.0319,0.00465,0.00215,0.246,0.38,125.054,major
52,1axTzhor0KyPjoCSmhPDQT,Stargazing,Jus Jack,Stargazing,2015-01-01,progressive electro house,edm,188664,28,0.594,0.588,-8.415,0.189,0.288,0.00852,0.197,0.156,120.13,minor
53,2jzpJvlJ8vnw1Tfu5GjiTk,Courage - Original Mix,Fidde Stigsson,Courage,2012-01-01,progressive electro house,edm,266643,2,0.64,0.955,-4.233,0.0472,0.00112,0.838,0.102,0.756,128.016,major
54,5riuN21I50r717iOmCJ7Kr,Somebody - Josef Bamba Remix Radio Edit,Oliver Ingrosso,Somebody (Josef Bamba Remixes),2017-01-01,progressive electro house,edm,227404,41,0.67,0.88,-6.419,0.044,0.00162,0.0,0.261,0.312,121.004,minor
55,3o3ALDdKbyCT16fSmRJ0hC,My My My,Promise Land,My My My,2019-01-01,progressive electro house,edm,178080,50,0.643,0.957,-4.372,0.205,0.0739,0.000433,0.341,0.468,124.898,minor
56,6YbT1i8K4r7TQs8rFbcxWS,Bonkers,twoloud,Bonkers (twoloud & Bounce Inc. vs. Daav One),2017-01-01,progressive electro house,edm,165737,52,0.875,0.929,-2.608,0.188,0.0139,0.00416,0.0942,0.509,126.013,minor
57,32WWrdQZInfRE7XcmnuIC4,Let Me Think About It (Celebration Mix) - Radio Edit,Fedde Le Grand,Let Me Think About It (Celebration Mix),2017-01-01,progressive electro house,edm,152581,41,0.741,0.914,-2.622,0.0391,0.00129,0.00174,0.166,0.712,128.948,major
58,0M8UVVMRvNIUOGxXF8B8gB,Flash (Original Mix),Scaloni,Flash,2011-01-01,progressive electro house,edm,454697,8,0.803,0.611,-7.509,0.0787,0.000795,0.91,0.125,0.0329,128.022,minor
59,5wlscxWc7OyrsE22xToo1N,EDM Bubble,Jay Hardway,EDM Bubble,2018-01-01,progressive electro house,edm,142503,51,0.63,0.839,-3.971,0.0422,0.0313,0.537,0.122,0.624,127.98,minor
60,6JAFcfvxBONcX6xyqbn8mX,Machu Picchu - Short Mix,Will Dragen,Machu Picchu,2011-01-01,progressive electro house,edm,222857,15,0.664,0.978,-3.892,0.0728,0.00991,0.451,0.477,0.282,126.019,minor
61,1IM370gX2pWp69xhfZGJ2m,So Long,Tommy Trash,So Long,2020-01-01,progressive electro house,edm,225760,46,0.697,0.871,-5.926,0.0321,0.0617,0.000894,0.11,0.423,122.989,major
62,4NJAr5UOd2gfWcUtCDgFTI,Oh My Ha - Original Mix,Andrew Dee,Peak Hour Essentials Vol. 4,2011-01-01,progressive electro house,edm,333750,0,0.712,0.794,-6.425,0.0844,0.000876,0.098,0.343,0.24,128.018,major
63,10V8eYVq9kxsn2XszswaCq,Melancholy,Badisco,Melancholy,2011-01-01,progressive electro house,edm,354516,3,0.299,0.883,-5.192,0.0842,0.0348,0.325,0.0887,0.161,128.07,major
64,0BSra68rArc3aX2KurwAcI,Fuego,Eddie Thoneick,Fuego,2019-01-01,progressive electro house,edm,166016,50,0.626,0.981,-5.834,0.0473,0.00416,0.933,0.299,0.748,123.998,major
65,0FOdYviGmLG17jNdugqTES,Echoes - Radio Edit,Henrik B,Echoes,2013-01-01,progressive electro house,edm,203920,36,0.441,0.899,-4.304,0.0629,0.00417,6.46e-05,0.669,0.621,128.031,major
66,2rPJcL8gQauA2nBdRyNZZL,Alive,Paris Blohm,Alive,2018-01-01,progressive electro house,edm,180468,49,0.494,0.847,-3.996,0.0537,0.00248,0.0,0.0502,0.148,129.909,minor
67,3TjE3A8tLih7KBwKJ03Htl,New Vibe Who Dis (feat. Little League),Madison Mars,New Vibe Who Dis (feat. Little League),2019-01-01,progressive electro house,edm,191500,60,0.699,0.933,-3.504,0.175,0.16,5.62e-06,0.196,0.646,123.91,minor
68,1k0JrkvnfiZbxIMkFzPhEI,No Reasons - Angger Dimas Remix,Alex Armes,No Reasons,2010-01-01,progressive electro house,edm,369463,8,0.547,0.965,-4.585,0.052,0.000134,0.893,0.253,0.137,127.985,major
69,2SyS9ZI0lLPBsESnS4rtAy,He's a Dream - Radio Mix,Sebastien Drums,He's a Dream,2019-01-01,progressive electro house,edm,147000,29,0.648,0.92,-3.601,0.185,0.0569,0.0232,0.316,0.618,127.926,minor
70,7aAWrDRy3T52A95bDNfdlO,Voices (feat. TZAR),Brooks,Voices (feat. TZAR),2020-01-01,progressive electro house,edm,192197,62,0.668,0.726,-4.922,0.0537,0.0357,1.55e-06,0.232,0.684,127.97,minor
71,0cZGbSrqRJ9BQF0wduo4qJ,The Drill,Magnificence,The Drill,2019-01-01,progressive electro house,edm,145920,51,0.63,0.751,-5.247,0.0453,0.000394,0.84,0.353,0.386,124.935,minor
72,3Y7UDFuxLZ4dDmkZZhQpUh,Rain,Sebjak,Rain,2019-01-01,progressive electro house,edm,331762,21,0.718,0.472,-14.037,0.0614,0.153,0.892,0.13,0.0377,123.017,major
73,37rViwc93rhxfbkZ1mcRY4,I'm Not Sorry,Hardwell,I'm Not Sorry,2019-01-01,progressive electro house,edm,186093,48,0.649,0.82,-3.812,0.0558,0.121,0.0,0.0771,0.349,128.096,major
74,7jBLucQFTopT38PDxm0s0V,Absolut - Radio Edit,Bjornberg,Absolut,2011-01-01,progressive electro house,edm,143272,18,0.688,0.812,-8.024,0.0631,0.087,0.00167,0.36,0.205,127.046,minor
75,3zXxsJINBU8dO9wRi6pbf8,Hero (feat. Birger Heimdal),Ianick,In His Mind,2016-01-01,progressive electro house,edm,289959,12,0.509,0.601,-9.239,0.037,0.0336,2.78e-06,0.531,0.123,105.939,minor
76,0T6zh7dqq1gAjXv4GKHnWp,Callin' - Extended Mix,Lush & Simon,Callin',2018-01-01,progressive electro house,edm,217500,38,0.627,0.956,-4.498,0.0719,0.0256,0.588,0.125,0.392,127.984,minor
77,7uhm0JtLpkjiyAkWxdRhVw,Feeling for You - Radio Edit,Wonfri Six,Feeling for You,1970-01-01,progressive electro house,edm,234374,0,0.745,0.664,-7.429,0.0386,0.00078,0.00067,0.0871,0.512,127.995,major
78,15c1vHliLR1CEgOKXnc0ix,Don't Give Up,SoulCream,Digital Emotion,2015-01-01,progressive electro house,edm,285688,2,0.78,0.773,-6.12,0.0446,0.00014,0.00532,0.0782,0.262,127.99,major
79,1TNCpmJQNZQ94rsQTeMXzU,Zyzz - Original Mix,Steerner & Tjernberg,Zyzz (Original Mix),2014-01-01,progressive electro house,edm,213066,35,0.648,0.676,-7.098,0.0795,0.399,4.12e-06,0.0888,0.593,126.03,major
80,6d8cA2y5H3BFQW4XDngPJT,Bashment Ting,Rob & Jack,Bashment Ting,2018-01-01,progressive electro house,edm,160312,46,0.775,0.987,-2.563,0.126,0.00492,0.0,0.11,0.186,128.105,major
81,0fbXFYtHPpq5fVNRGjxZrC,Scrub The Ground (feat. DJ Funk),Chocolate Puma,Scrub The Ground (feat. DJ Funk),2015-01-01,progressive electro house,edm,168937,60,0.786,0.887,-3.886,0.0518,0.0263,0.812,0.338,0.682,126.982,minor
82,5VIiRARM5SSusmywizwFFr,Passion - Hardwell Edit,Jake Shanahan,Passion,2011-01-01,progressive electro house,edm,453867,8,0.439,0.942,-5.747,0.0815,0.000127,0.881,0.0777,0.35,127.974,minor
83,2pX8T02iKNyILbQhzEJstu,Never Again - Radio Edit,Jakob Liedholm & Steerner,Never Again (Radio Edit),2012-01-01,progressive electro house,edm,367480,3,0.627,0.894,-6.238,0.0419,0.0028,0.881,0.703,0.213,128.002,major
84,3ae7pZnUdqo5qZBYBQw8KE,Zulu - Radio Edit,Marcus Schössow,Zulu (Radio Edit),2015-01-01,progressive electro house,edm,180507,39,0.617,0.913,-5.672,0.0402,0.203,0.666,0.243,0.215,119.916,minor
85,2c1BSmrSeBEY9FxhzSiFWh,Life After You,Sunnery James & Ryan Marciano,Life After You,2020-01-01,progressive electro house,edm,188081,61,0.649,0.717,-5.17,0.0544,0.0063,0.0,0.16,0.305,125.001,major
86,5LjUA2CYBNR0Rehpv6XryW,Into the Blue (feat. Pearl Andersson),Jewelz & Sparks,Into The Blue (feat. Pearl Andersson),2016-01-01,progressive electro house,edm,167590,42,0.71,0.891,-5.281,0.0411,0.328,0.00362,0.325,0.613,110.01,minor
87,6lEAYlnuzxr0HHzdzXjBmx,#BringBackTheGroove,Norman Doray,#BringBackTheGroove,2015-01-01,progressive electro house,edm,149067,56,0.606,0.945,-2.567,0.0907,0.000639,0.000774,0.0816,0.494,125.987,major
88,09HgkmNfVaiBTMqNUTg8lS,Fly in Your Dreams - Original Mix,Awation 2,Awation 2,2011-01-01,progressive electro house,edm,439623,7,0.669,0.79,-6.846,0.0303,0.03,0.922,0.0624,0.401,129.992,major
89,1usJccQJFr2f9HaIRQB4AL,The Riddle,Bassjackers,The Riddle,2018-01-01,progressive electro house,edm,171098,56,0.665,0.972,-3.674,0.0588,0.0153,0.344,0.0908,0.165,127.999,minor
90,7zSEUE2ebqU2zS3ibaNw8r,Better Together,Basto,Better Together,2019-01-01,progressive electro house,edm,175560,48,0.65,0.816,-6.385,0.0336,0.273,0.0168,0.227,0.382,125.008,major
91,6J7ZSdEEYo3ns4gnHdwRL0,Seek Bromance - Avicii Vocal Edit,Tim Berg,Seek Bromance,2010-01-01,progressive electro house,edm,203960,56,0.515,0.837,-2.552,0.0401,0.0868,0.0,0.0403,0.52,126.026,major
92,6YbVddGFPcfOVJrxhUusbV,Shine,Manse,Shine,2019-01-01,progressive electro house,edm,163124,54,0.428,0.873,-3.499,0.0566,0.0259,2.64e-05,0.668,0.285,127.95,major
93,0H1WEVkuuGbD4F7w2pNkpi,Tubular - Extended Mix,Pier Poropat,Tubular (Extended Mix),2011-01-01,progressive electro house,edm,397500,3,0.64,0.915,-5.058,0.0392,8.74e-05,0.699,0.409,0.453,128.007,minor
94,1n0R2OhsCJSRzPOhzuEUc0,Perfect Crime,Nause,Perfect Crime,2019-01-01,progressive electro house,edm,214618,55,0.63,0.808,-5.324,0.0417,0.00649,1.3e-05,0.0762,0.394,130.041,major
95,6losHZy3zQx2GMJN3gODMM,Fire It Up,Tony Junior,Fire It Up,2020-01-01,progressive electro house,edm,168754,64,0.839,0.583,-5.909,0.042,0.000275,0.113,0.0735,0.364,126.018,major
96,1ZCJuvgtyPZGLNWfHTpWeB,Restart Your Heart,Florian Picasso,Restart Your Heart,2020-01-01,progressive electro house,edm,179047,52,0.679,0.842,-4.738,0.0528,0.0103,0.625,0.252,0.202,125.973,major
97,4ShPTNjEgeMZ0PFrFpykob,Freedom - Original Mix,Alex Lamb,Freedom (feat. Christina Skaar),2010-01-01,progressive electro house,edm,412493,10,0.714,0.578,-8.226,0.0463,0.000656,0.403,0.668,0.367,127.979,minor
98,1QAo8RyNwS1O6d93dGQ6xi,I Should Have Walked Away,KAAZE,DREAMCHILD,2019-01-01,progressive electro house,edm,202153,61,0.434,0.668,-4.808,0.0359,0.0311,0.0,0.497,0.281,129.803,minor
99,7ELtBabUc9rqhBFGn4rKS7,Chasing Shadows,Shapov,Chasing Shadows,2020-01-01,progressive electro house,edm,200000,35,0.565,0.945,-2.564,0.0356,0.113,0.00013,0.479,0.292,125.979,minor
0,7nionv2ijjqUlg9m5iWPTc,Feel My Needs,WEISS,Feel My Needs,2018-01-01,house,edm,208524,66,0.789,0.692,-5.966,0.0475,0.001,0.861,0.0505,0.774,121.998,minor
1,6eSWdCAvzD4danVK3OlqYU,By My Side (feat. Anthony Valadez),Ferreck Dawn,By My Side (feat. Anthony Valadez),2020-01-01,house,edm,157949,62,0.795,0.749,-8.058,0.0788,0.0371,0.00195,0.0575,0.72,123.052,minor
2,5Xc74Dn1ZKH6H8XaVGOHXG,On My Mind,Disciples,On My Mind,2017-01-01,house,edm,185845,61,0.741,0.893,-2.549,0.0384,0.0435,3.19e-05,0.0371,0.733,122.056,minor
3,2vdnhjCbTCjDh5xXBkiuTl,Play It By Ear,OFFAIAH,Play It By Ear,2020-01-01,house,edm,181934,58,0.834,0.704,-5.721,0.0534,0.00353,0.000157,0.169,0.481,120.009,minor
4,7CN6ZYIX338ekn7pb2CpQp,XTC,Solardo,XTC,2019-01-01,house,edm,156630,60,0.703,0.929,-6.5,0.0661,0.00761,0.00334,0.219,0.585,128.005,minor
5,6SmHzX4EMC17HbytN0auV3,Heard It All Before,Low Steppa,Heard It All Before,2018-01-01,house,edm,144024,42,0.699,0.873,-5.12,0.0609,0.0206,0.0,0.334,0.793,122.997,minor
6,1rj4TnlFsWbxjMXdCCsrzt,I Wanna Feel - Radio Edit,Secondcity,I Wanna Feel (Remixes),2014-01-01,house,edm,185934,39,0.692,0.896,-6.298,0.0637,0.0764,0.00194,0.157,0.804,121.999,minor
7,4Qv71lFPCObf7zol1uWCJb,There For You,Gorgon City,There For You,2019-01-01,house,edm,186493,67,0.533,0.844,-5.04,0.0302,0.00529,8.91e-05,0.0722,0.712,123.971,minor
8,0ib3Pdvgp2ZDk6nO1DC3sJ,All 4 Love (feat. Tasty Lopez),Mark Knight,All 4 Love (feat. Tasty Lopez),2020-01-01,house,edm,205645,58,0.759,0.787,-4.303,0.0673,0.0191,0.000512,0.409,0.619,124.023,minor
9,61UQzeiIluhpzpMdY4ag3q,My Love (feat. Jess Glynne),Route 94,My Love (feat. Jess Glynne),2014-01-01,house,edm,259934,71,0.814,0.622,-7.573,0.0492,0.000132,0.72,0.0658,0.726,119.976,major
10,1vgaxeDixMkDNzwmoLI7aL,Desire,Eli Brown,Desire,2020-01-01,house,edm,156750,41,0.582,0.926,-5.639,0.0463,0.00137,0.431,0.0696,0.578,124.972,minor
11,5b61HqDl2bKr6iMpLW7EQk,Moving Blind,Sonny Fodera,Moving Blind,2020-01-01,house,edm,192983,59,0.908,0.88,-6.682,0.114,0.018,0.000544,0.0763,0.369,122.0,major
12,32gl4tKoytcbJUhI6fvG3E,Ride or Die (feat. Tia Lowe),Tough Love,Ride or Die (feat. Tia Lowe),2020-01-01,house,edm,149241,54,0.556,0.801,-7.036,0.0514,0.00239,0.0268,0.716,0.543,123.979,major
13,0xsZyK1iL6WO8WEzVdjySp,No Lie,Michael Calfan,No Lie,2020-01-01,house,edm,166992,67,0.719,0.701,-9.846,0.0414,0.0662,0.121,0.0978,0.136,122.034,minor
14,15CfptpFnwDrhkWt8JPyfN,Promise,Illyus & Barrientos,Promise,2020-01-01,house,edm,158500,53,0.642,0.904,-5.127,0.0501,0.000449,0.818,0.0141,0.69,123.987,minor
15,79zjU6YFpnCTf2WeHuPaBC,Indiana,Just Kiddin,Indiana,2018-01-01,house,edm,196969,56,0.643,0.819,-4.968,0.0368,0.0408,1.96e-05,0.263,0.504,119.976,minor
16,5FzuDFYmUFcvjraadJXv28,I Feel It,Leftwing : Kody,I Feel It,2019-01-01,house,edm,155250,61,0.566,0.954,-4.678,0.0376,0.00411,0.0257,0.0943,0.887,125.967,major
17,4Ik06IuDcAgXZ0xbydo9I8,I Found You (Neptune),EDX,I Found You (Neptune),2020-01-01,house,edm,158735,29,0.822,0.916,-4.692,0.0558,0.0205,0.0112,0.0746,0.894,124.03,major
18,2dh6Pnl5egc1FrQS6EsW4n,2AM (feat. Carla Monroe),MK,2AM (feat. Carla Monroe),2020-01-01,house,edm,182400,68,0.632,0.868,-6.254,0.0357,0.0426,0.263,0.307,0.455,122.98,major
19,3h70YLYQT5DKZCWz7oSfkZ,The Renegade - Radio Edit,Friend Within,The Renegade,2013-01-01,house,edm,150706,24,0.779,0.929,-4.734,0.0652,0.00683,0.0,0.146,0.439,125.001,major
20,6TvYtabYoc5plSB9kJpgOs,Be Sharp Say Nowt,Patrick Topping,Be Sharp Say Nowt,2017-01-01,house,edm,228571,62,0.764,0.977,-5.729,0.0515,0.00506,0.868,0.66,0.96,126.015,major
21,1EHgCTp5LuW5Rlt7IruwCf,What You Want,Blinkie,What You Want,2020-01-01,house,edm,240056,59,0.694,0.715,-9.325,0.0788,0.000802,0.553,0.175,0.509,125.008,major
22,5QTlj4L7ODIKNnTkhDE16p,Rhymes,Hannah Wants,Rhymes,2014-01-01,house,edm,200005,58,0.895,0.561,-7.813,0.0766,0.0209,0.00315,0.199,0.678,125.989,major
23,2r4FHqp6yIA7aBgD4fXpvF,Heart To Find,Mat.Joe,Heart To Find,2016-01-01,house,edm,336021,46,0.918,0.469,-11.11,0.0532,0.0392,0.605,0.0941,0.528,118.978,minor
24,412luShbmlgqqgYFStIB1s,Wish You Were Mine - Radio Edit,Philip George,Wish You Were Mine,2014-01-01,house,edm,177560,64,0.654,0.832,-4.164,0.0293,0.0126,0.0901,0.102,0.407,123.002,minor
25,0ZPowohOc41cvQQ29ibOSU,The Fire,Kideko,The Fire,2020-01-01,house,edm,176190,58,0.707,0.944,-3.967,0.0349,0.0174,0.0765,0.429,0.819,125.944,major
26,17bGtGqqaXOgVnhnfx5NlE,Looking for Me,Paul Woolford,Looking for Me,2020-01-01,house,edm,211452,80,0.641,0.529,-11.536,0.0288,0.00441,0.000862,0.0809,0.449,121.027,major
27,1LC6p9xSpZBogQMqlWZ5SZ,Get Out My Head,Redlight,Get Out My Head,2011-01-01,house,edm,224800,58,0.742,0.405,-3.133,0.0507,0.207,0.223,0.08,0.79,138.077,minor
28,6qLkMLUIkdtX34gHF9sPFL,After Hours,M-22,After Hours,2019-01-01,house,edm,164975,62,0.748,0.84,-4.537,0.054,0.0225,5.41e-06,0.139,0.68,123.974,minor
