track_id,track,artist,album,release_date,genre,subgenre,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,release_year,duration_min,duration_minsec
4KxqlCJNjBNwsmgzLFy3Is,Beast Mode,Kura,Beast Mode,2019-01-01,edm,electro house,161600,56,0.602,0.971,-6.065,0.12311358220810165,0.00409,0.525,0.10099999999999999,0.0681,149.964,1,2019,2.6933333333333334,"2 m, 41 s"
3kPehpAFW5keiaMoEWWKA2,Nobody Else - A-Trak Remix,Axwell,Nobody Else (A-Trak Remix),2019-01-01,edm,electro house,190000,56,0.872,0.687,-5.689,0.15620863118877415,0.00031600000000000004,0.0133,0.166,0.767,123.01899999999999,1,2019,3.1666666666666665,"3 m, 9 s"
3MOECVkNshqHYTPt5DZcdN,Five More Hours - Deorro x Chris Brown,Deorro,Good Evening,2017-01-01,edm,electro house,211975,71,0.6990000000000001,0.883,-3.2260000000000004,0.5207836907598622,0.0288,0.0,0.8170000000000001,0.499,127.961,0,2017,3.5329166666666665,"3 m, 31 s"
76I3PmbGZazzNlEwlp1y85,Lone Wolf,Zomboy,Lone Wolf,2018-01-01,edm,electro house,256500,57,0.502,0.981,-1.569,0.10325655281969816,0.0016899999999999999,0.5,0.154,0.213,150.018,1,2018,4.275,"4 m, 16 s"
3TfJsT4fM3L5InlBcInPay,Lick The Rainbow - Original Mix,Mord Fustang,All Eyes On Mord Fustang,2012-01-01,edm,electro house,422045,41,0.7509999999999999,0.718,-3.005,0.12311358220810165,0.000182,0.0891,0.0592,0.17300000000000001,128.055,0,2012,7.034083333333332,"7 m, 2 s"
3rgTS3933lMWoPiN6CW4qY,Kids (feat. MKLA),KSHMR,Kids (feat. MKLA),2020-01-01,edm,electro house,184687,71,0.7440000000000001,0.866,-4.834,0.22160444797458295,0.0107,0.0537,0.528,0.302,128.02700000000002,1,2020,3.078116666666667,"3 m, 4 s"
0cZGbSrqRJ9BQF0wduo4qJ,The Drill,Magnificence,The Drill,2019-01-01,edm,electro house,145920,43,0.63,0.7509999999999999,-5.247000000000001,0.06089489012443738,0.000394,0.84,0.353,0.386,124.935,0,2019,2.432,"2 m, 25 s"
3Ukb1tpAsQOdUSVKAW94Cj,High Like This,Adventure Club,High Like This,2020-01-01,edm,electro house,192725,57,0.473,0.862,-4.156000000000001,0.15356102727032034,0.0798,3.87e-06,0.111,0.233,150.031,1,2020,3.212083333333333,"3 m, 12 s"
2YvcZ3xSlSLFEuDLybGzDb,Lost Soul,Deniz Koyu,Lost Soul,2019-01-01,edm,electro house,230624,49,0.5670000000000001,0.877,-3.214,0.024093195657929563,0.0016600000000000002,0.000342,0.0992,0.341,125.007,1,2019,3.843733333333333,"3 m, 50 s"
4M61DpNzoLws32l7tvAbYL,Push It Right,MOTi,Push It Right,2020-01-01,edm,electro house,165958,59,0.638,0.8340000000000001,-5.284,0.03706645485835319,0.00943,0.0204,0.32299999999999995,0.43799999999999994,124.978,0,2020,2.7659666666666665,"2 m, 45 s"
4Ik06IuDcAgXZ0xbydo9I8,I Found You (Neptune),EDX,I Found You (Neptune),2020-01-01,edm,electro house,158735,31,0.8220000000000001,0.9159999999999999,-4.692,0.08869473126820228,0.0205,0.0112,0.0746,0.894,124.03,1,2020,2.645583333333333,"2 m, 38 s"
4VdbHYqXfOZkHGX1S68Rns,Deeper Love,Botnek,Deeper Love,2015-01-01,edm,electro house,253323,37,0.382,0.9570000000000001,-2.997,0.07863383637807783,9.83e-05,0.0376,0.327,0.18600000000000003,174.075,0,2015,4.22205,"4 m, 13 s"
5WSL7UTa38jMWoBzObD4BD,I Can't Stop,Flux Pavilion,I Can't Stop,2010-01-01,edm,electro house,305785,55,0.524,0.601,-13.399000000000001,0.029653163886682557,0.00108,0.601,0.39799999999999996,0.314,139.972,0,2010,5.096416666666666,"5 m, 5 s"
09sKH3nKtVZ6ovDReYRAu0,Coming Home,Dimitri Vangelis & Wyman,Coming Home,2020-01-01,edm,electro house,207998,64,0.614,0.9209999999999999,-4.199,0.10643367752184273,0.0205,9.67e-06,0.11900000000000001,0.42700000000000005,127.964,1,2020,3.466633333333333,"3 m, 27 s"
01fVbxyW9y2oKdXvg56uE5,Soul Sacrifice,Dombresky,Soul Sacrifice,2019-01-01,edm,electro house,232211,59,0.847,0.934,-5.381,0.057982525814138215,0.00783,0.494,0.0797,0.863,126.035,1,2019,3.870183333333333,"3 m, 52 s"
2ZwFfhheIEWQCirDYdsJe8,Guest List,Alvaro,Guest List,2015-01-01,edm,electro house,182240,41,0.7020000000000001,0.982,-2.5269999999999997,0.2427852793222134,0.00297,0.0405,0.223,0.273,128.014,1,2015,3.037333333333333,"3 m, 2 s"
1EofGkwC0xRIDkCZjumEtM,Switch,JVST SAY YES,"JVST FRIENDS, Vol. 1",2015-01-01,edm,electro house,180002,35,0.769,0.9670000000000001,-3.136,0.0881652104845115,0.00742,0.5539999999999999,0.28800000000000003,0.65,127.999,0,2015,3.0000333333333336,"3 m, 0 s"
3h3nlfgeLsjWW5otfkXUWo,Religion - Far Too Loud Remix,Black Tiger Sex Machine,Religion Remixes,2015-01-01,edm,electro house,228996,46,0.622,0.9570000000000001,-2.9930000000000003,0.21630924013767536,0.000436,0.264,0.126,0.434,130.035,1,2015,3.8166,"3 m, 48 s"
2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),Steve Aoki,Neon Future III,2018-01-01,edm,electro house,192536,42,0.669,0.684,-4.595,0.09584326184802754,0.252,0.0,0.72,0.466,96.09700000000001,1,2018,3.2089333333333334,"3 m, 12 s"
4yRS1DM5gRtXCd6HThwqDK,Gecko (Overdrive) - Radio Edit,Oliver Heldens,Gecko (Overdrive),2014-01-01,edm,electro house,165440,52,0.609,0.885,-5.468999999999999,0.11093460418321416,0.00521,1.15e-05,0.336,0.76,124.959,1,2014,2.7573333333333334,"2 m, 45 s"
3KrnkTF84wu0KF3vqVYgEh,We Might Fall,Ghastly,We Might Fall,2017-01-01,edm,electro house,180000,47,0.326,0.759,-5.019,0.09954990733386283,0.016,0.000878,0.0804,0.0797,154.555,1,2017,3.0,"3 m, 0 s"
2uHTKtWPrcDJBP8Tz2G7Fj,Booty Bust,TV Noise,Festival Bangers For When Festivals Start Again Because There Are No Festivals,2020-01-01,edm,electro house,158683,46,0.609,0.977,-4.773,0.18109610802223985,0.0361,0.0070599999999999994,0.33799999999999997,0.669,196.081,1,2020,2.6447166666666666,"2 m, 38 s"
0xsZyK1iL6WO8WEzVdjySp,No Lie,Michael Calfan,No Lie,2020-01-01,edm,electro house,166992,64,0.7190000000000001,0.701,-9.846,0.050569234842467566,0.0662,0.121,0.0978,0.136,122.03399999999999,0,2020,2.7832,"2 m, 46 s"
3507Teuh1vj1L5eMAJj80O,Energy Drink,Virtual Riot,The Classics,2017-01-01,edm,electro house,303777,52,0.8170000000000001,0.927,-4.119,0.5234312946783161,0.0477,0.0563,0.102,0.44299999999999995,128.029,0,2017,5.06295,"5 m, 3 s"
5w6rgrtYFhC6NkUknX1exC,Gangsta Gangsta (feat. Baby Eazy-E),Dr. Fresch,Westcoast G-House Compilation,2016-01-01,edm,electro house,201642,60,0.8240000000000001,0.907,-1.12,0.3063277733651046,0.0189,2.25e-05,0.146,0.41700000000000004,104.917,1,2016,3.3607,"3 m, 21 s"
1fdtn7sz0pRf4kxyFSexRi,Fusion Core,Barely Alive,Fusion Core,2021-01-01,edm,electro house,153931,44,0.633,0.9690000000000001,-1.082,0.12549642573471007,0.00548,0.20199999999999999,0.0687,0.312,144.98,1,2021,2.5655166666666664,"2 m, 33 s"
5qpKrG0B24tgBzg1aDNkM7,According To Me - La Cumbia Cienaguera,D.O.D,According To Me,2019-01-01,edm,electro house,182917,51,0.8390000000000001,0.965,-0.131,0.15514958962139264,0.11800000000000001,0.212,0.0873,0.0392,123.975,1,2019,3.0486166666666668,"3 m, 2 s"
5bcd3HgesJLNQ9klxLLewS,Traffic,Jewelz & Sparks,Traffic,2020-01-01,edm,electro house,170923,43,0.624,0.998,-2.148,0.10140323007678052,0.000185,0.7490000000000001,0.0355,0.34299999999999997,130.005,0,2020,2.848716666666667,"2 m, 50 s"
47cKmxMxNIxXnsMPju6hdn,Heat Wave,Tony Romera,Heat Wave,2019-01-01,edm,electro house,226874,43,0.6409999999999999,0.99,-3.947,0.3804606830818109,0.000684,0.175,0.342,0.0318,127.914,1,2019,3.781233333333333,"3 m, 46 s"
5cz0T1Q8AmpY18TDLAe2ja,Praise (feat. Gunna),Tchami,Year Zero,2020-01-01,edm,electro house,210000,60,0.737,0.6809999999999999,-10.062999999999999,0.08287000264760391,0.0401,0.0011,0.31,0.799,124.023,0,2020,3.5,"3 m, 30 s"
59RSFDVkDSqpGvQKq9GeSR,Renegade Mastah,HI-LO,Renegade Mastah,2015-01-01,edm,electro house,243957,48,0.736,0.892,-4.323,0.12549642573471007,0.00139,2.17e-05,0.0703,0.636,126.029,1,2015,4.06595,"4 m, 3 s"
4hAb4pbqgfgwraiHongYZR,Shiawase,Dion Timmer,Shiawase,2018-01-01,edm,electro house,217787,57,0.606,0.9520000000000001,-2.004,0.5154884829229547,0.0403,0.000252,0.665,0.35100000000000003,74.98,1,2018,3.629783333333333,"3 m, 37 s"
2bCjaF7cRm53Wdq9RtkYJu,Neck And Neck - DNMO Remix,Zeds Dead,Northern Lights (Remixes),2017-01-01,edm,electro house,182400,61,0.601,0.591,-7.407,0.030182684670373314,0.0188,0.0766,0.126,0.37,150.04399999999998,0,2017,3.04,"3 m, 2 s"
5nL37VWupPA5kKngjR4FFa,Bella Ciao - Mix Cut,Hardwell,"Hardwell Presents Revealed, Vol. 9",2018-01-01,edm,electro house,200307,42,0.614,0.9,-4.6819999999999995,0.0712205454064072,0.00216,0.000556,0.376,0.201,129.95600000000002,0,2018,3.33845,"3 m, 20 s"
4TuNI3WEMyLQAKRMJmcQdA,Narco,Blasterjaxx,Narco,2017-01-01,edm,electro house,208634,57,0.764,0.943,-4.047,0.1292030712205454,0.00784,0.10400000000000001,0.0699,0.207,129.961,1,2017,3.4772333333333334,"3 m, 28 s"
2yox08l4o0FnOL8Ih4yEfM,Feel Good,Syn Cole,Feel Good,2016-01-01,edm,electro house,181935,61,0.629,0.882,-3.458,0.02356367487423881,0.16699999999999998,0.711,0.0693,0.324,123.973,0,2016,3.03225,"3 m, 1 s"
6DrbW5cFbwb1JHcdAXO8tD,Stand By You,DubVision,Stand By You,2020-01-01,edm,progressive electro house,165833,60,0.609,0.8340000000000001,-5.587999999999999,0.13211543553084454,0.00924,0.00024300000000000002,0.307,0.35100000000000003,126.07700000000001,0,2020,2.763883333333333,"2 m, 45 s"
0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,Otto Knows,Million Voices,2012-01-01,edm,progressive electro house,192866,67,0.5820000000000001,0.894,-6.297999999999999,0.04951019327508605,0.0022,0.0223,0.0664,0.0694,125.946,1,2012,3.214433333333333,"3 m, 12 s"
3SWT9eHwRgEnVTzqE6yDiA,Wildest Dream,Thomas Gold,Wildest Dream,2019-01-01,edm,progressive electro house,187510,55,0.545,0.8390000000000001,-4.24,0.06486629600211807,0.0223,0.0,0.0714,0.276,127.98700000000001,1,2019,3.125166666666667,"3 m, 7 s"
6Pkqfsx6tipFO4qpwkuRYz,Bombai,Dyro,Bombai,2019-01-01,edm,progressive electro house,223338,38,0.625,0.9690000000000001,-4.016,0.2692613185067513,0.0026100000000000003,0.9440000000000001,0.6940000000000001,0.217,126.01700000000001,0,2019,3.7223,"3 m, 43 s"
4alnYO7vhfEvNarX4SgBch,Take Me Away,Third Party,Take Me Away,2020-01-01,edm,progressive electro house,234012,55,0.44799999999999995,0.9109999999999999,-3.095,0.04898067249139529,0.0214,0.0,0.059000000000000004,0.255,127.12700000000001,1,2020,3.9002,"3 m, 54 s"
4hxpCxtHHK0Q73F0j4ntOE,Hookah,Qulinez,World Gone Crazy,2018-01-01,edm,progressive electro house,178125,32,0.551,0.9279999999999999,-4.0760000000000005,0.13926396611066982,0.0135,0.405,0.38299999999999995,0.115,127.969,0,2018,2.96875,"2 m, 58 s"
2Q8fFORnsDE6I3RNvSLXSf,Gotta Be You,NERVO,Gotta Be You,2021-01-01,edm,progressive electro house,149032,65,0.642,0.8690000000000001,-5.271,0.060630129732591985,0.252,0.0288,0.0708,0.376,123.91,0,2021,2.4838666666666667,"2 m, 29 s"
1Gx6oQEiS4h5e7ltUDN1jc,Nights With You,Nicky Romero,Nights With You,2020-01-01,edm,progressive electro house,149200,59,0.58,0.745,-4.915,0.06804342070426264,0.38299999999999995,0.0,0.25,0.612,150.10299999999998,0,2020,2.486666666666667,"2 m, 29 s"
2YvcZ3xSlSLFEuDLybGzDb,Lost Soul,Deniz Koyu,Lost Soul,2019-01-01,edm,progressive electro house,230624,49,0.5670000000000001,0.877,-3.214,0.024093195657929563,0.0016600000000000002,0.000342,0.0992,0.341,125.007,1,2019,3.843733333333333,"3 m, 50 s"
18kYsXi1YDzYfbDhUCLGJ3,Bad Habit,Firebeatz,Bad Habit,2020-01-01,edm,progressive electro house,186240,54,0.581,0.888,-6.369,0.0420969023034154,0.00156,0.00011200000000000001,0.0988,0.29100000000000004,124.96,0,2020,3.1039999999999996,"3 m, 6 s"
0xsZyK1iL6WO8WEzVdjySp,No Lie,Michael Calfan,No Lie,2020-01-01,edm,progressive electro house,166992,64,0.7190000000000001,0.701,-9.846,0.050569234842467566,0.0662,0.121,0.0978,0.136,122.03399999999999,0,2020,2.7832,"2 m, 46 s"
54ZPmGE1uOG9IYoUBSRSp7,City Of Dreams - Radio Edit,Dirty South,City Of Dreams,2013-01-01,edm,progressive electro house,226866,58,0.478,0.818,-5.0760000000000005,0.0407731003441885,0.00292,0.007890000000000001,0.43799999999999994,0.163,127.95299999999999,1,2013,3.7811,"3 m, 46 s"
2FGh2ref26EwA3Z5st5oHb,Hold On (feat. Cheat Codes) - 2020 Edit,Moguai,Hold On (feat. Cheat Codes) [2020 Edit],2020-01-01,edm,progressive electro house,144909,65,0.622,0.802,-4.968999999999999,0.3831082870002647,0.17,0.0,0.263,0.764,124.859,0,2020,2.41515,"2 m, 24 s"
7jTKXF2CrGqGRl3WoQ1TcH,Everything,An21,Everything,2015-01-01,edm,progressive electro house,272851,21,0.731,0.9540000000000001,-5.278,0.2295472597299444,0.0029100000000000003,0.8690000000000001,0.0693,0.203,127.995,1,2015,4.547516666666667,"4 m, 32 s"
7uThJgXBvoLf7ajaj1D4Fa,Raven,John Dahlbäck,Saga,2016-01-01,edm,progressive electro house,190155,39,0.569,0.8959999999999999,-3.114,0.07042626423087105,0.0033799999999999998,0.958,0.0633,0.11800000000000001,128.083,1,2016,3.16925,"3 m, 10 s"
73AA7MGpI602u0T9SyL6uu,Rolling Stone,Laidback Luke,Rolling Stone,2020-01-01,edm,progressive electro house,185714,57,0.7020000000000001,0.8440000000000001,-4.739,0.07545671167593326,0.129,4.31e-05,0.139,0.7879999999999999,126.036,1,2020,3.0952333333333333,"3 m, 5 s"
4ZTTUAjJCd4NMZmIU7RB4c,Midnight (feat. Liam Payne),Alesso,Midnight (feat. Liam Payne),2020-01-01,edm,progressive electro house,220140,77,0.5870000000000001,0.648,-6.9270000000000005,0.05718824463860206,0.0561,0.0,0.115,0.281,144.028,0,2020,3.6689999999999996,"3 m, 40 s"
5UqxaK4S2p9a7g7ZoHI73k,Bump N' Roll,Dannic,Bump N' Roll,2019-01-01,edm,progressive electro house,151874,40,0.643,0.9420000000000001,-2.668,0.04633306857294149,0.000207,0.792,0.35,0.0954,128.02200000000002,0,2019,2.531233333333333,"2 m, 31 s"
55eFVWZ4lLq8kbJ0VwSfA4,Show Me Love (feat. Robin S.),Steve Angello,Show Me Love (feat. Robin S.),2009-01-01,edm,progressive electro house,187640,56,0.635,0.882,-4.654,0.10113846968493513,0.484,1.11e-05,0.107,0.5489999999999999,129.951,1,2009,3.127333333333333,"3 m, 7 s"
09sKH3nKtVZ6ovDReYRAu0,Coming Home,Dimitri Vangelis & Wyman,Coming Home,2020-01-01,edm,progressive electro house,207998,64,0.614,0.9209999999999999,-4.199,0.10643367752184273,0.0205,9.67e-06,0.11900000000000001,0.42700000000000005,127.964,1,2020,3.466633333333333,"3 m, 27 s"
6gPfnbTzWdACVMqBcWBvgM,Paranormal,Jerry Rekonius,Paranormal,2012-01-01,edm,progressive electro house,350634,3,0.65,0.768,-5.399,0.1355573206248345,1.88e-05,0.8959999999999999,0.355,0.0802,127.98899999999999,1,2012,5.8439,"5 m, 50 s"
5jgIiZzXhG2fF0AGfGcsdy,Strangers (feat. Ella Loponte),David Tort,Strangers (feat. Ella Loponte),2017-01-01,edm,progressive electro house,222580,49,0.768,0.871,-5.164,0.2057188244638602,0.0264,0.74,0.25,0.45399999999999996,123.98299999999999,0,2017,3.7096666666666662,"3 m, 42 s"
1fB1Q2S1jpFNFOqpgw17BE,Here We Go,Hard Rock Sofa,Here We Go,2012-01-01,edm,progressive electro house,360200,31,0.61,0.968,-3.679,0.0685729414879534,1.9e-05,0.8740000000000001,0.0719,0.179,128.011,1,2012,6.003333333333333,"6 m, 0 s"
5VrSVEkPSHpWOn3stPrGWE,Know You Better,Stadiumx,Know You Better,2019-01-01,edm,progressive electro house,216393,52,0.588,0.83,-5.206,0.05295207836907597,0.0685,0.0,0.11599999999999999,0.225,122.00200000000001,1,2019,3.60655,"3 m, 36 s"
1iaLcGW8ffLMPFSLSGn0Zs,Symphony,Sick Individuals,Symphony,2018-01-01,edm,progressive electro house,202148,56,0.612,0.888,-3.7960000000000003,0.10060894890124436,0.0374,6.95e-05,0.12300000000000001,0.18899999999999997,127.92,1,2018,3.369133333333333,"3 m, 22 s"
6T0lmMobs6RH8Y6z3ZdUzb,Romani (feat. Steve Angello),Kryder,God Save The Groove Vol. 1 (Presented by Kryder),2018-01-01,edm,progressive electro house,199047,39,0.42100000000000004,0.9279999999999999,-2.958,0.8543817844850409,0.0758,3.06e-05,0.184,0.0666,125.667,0,2018,3.31745,"3 m, 19 s"
2EwdFvdRnd7AxguspLuyBw,Let The Bass Kick In Miami Bitch,Chuckie,Let The Bass Kick In Miami Bitch,2009-01-01,edm,progressive electro house,165293,27,0.7609999999999999,0.932,-4.787,0.14058776806989673,0.0487,0.00295,0.308,0.596,128.003,0,2009,2.7548833333333334,"2 m, 45 s"
2d0UsAbvuAiCyR4oV6fiOq,Supersonic (feat. Christian Burns),Swanky Tunes,Supersonic (feat. Christian Burns),2019-01-01,edm,progressive electro house,245783,50,0.34,0.9229999999999999,-3.864,0.287794545935928,0.008140000000000001,0.0008289999999999999,0.385,0.13,127.789,0,2019,4.096383333333334,"4 m, 5 s"
4NfNmtFPQwR7IYoKeBErOp,This Time (Never Be Alone Again),Dada Life,This Time (Never Be Alone Again),2020-01-01,edm,progressive electro house,166774,58,0.627,0.871,-6.307,0.10458035477892506,0.0454,0.0050100000000000006,0.462,0.222,128.05,0,2020,2.7795666666666667,"2 m, 46 s"
3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,Bingo Players,Get Up (Rattle) [feat. Far East Movement],2012-01-01,edm,progressive electro house,166932,65,0.8009999999999999,0.985,-2.69,0.11225840614244106,0.0205,6.86e-06,0.297,0.72,127.99,1,2012,2.7822,"2 m, 46 s"
2Q7kTdM2rHHJiP8ikFw12o,Oldskool,Julian Jordan,Oldskool,2019-01-01,edm,progressive electro house,161641,45,0.655,0.976,-4.971,0.06936722266348952,0.0045,0.688,0.17800000000000002,0.0729,126.03200000000001,0,2019,2.6940166666666667,"2 m, 41 s"
4Ik06IuDcAgXZ0xbydo9I8,I Found You (Neptune),EDX,I Found You (Neptune),2020-01-01,edm,progressive electro house,158735,31,0.8220000000000001,0.9159999999999999,-4.692,0.08869473126820228,0.0205,0.0112,0.0746,0.894,124.03,1,2020,2.645583333333333,"2 m, 38 s"
7gq9Mo03Zr417T2C5sgR03,Don’t Tell Me,Matisse & Sadko,Don't Tell Me,2019-01-01,edm,progressive electro house,173571,54,0.597,0.785,-3.219,0.04686258935663225,0.113,0.0,0.336,0.575,126.00200000000001,0,2019,2.89285,"2 m, 53 s"
4x31kCr9thRVRhmlq1AaLF,Darlin’ (with Norman Doray),Arno Cost,Darlin’ (with Norman Doray),2020-01-01,edm,progressive electro house,173859,48,0.718,0.9470000000000001,-3.98,0.4572411967169712,0.0005099999999999999,0.000504,0.0603,0.76,122.037,0,2020,2.89765,"2 m, 53 s"
2hujX28iJnMxVfvtzvxFRP,Collab - Original Mix,Daniel Pereaux,Collab,2010-01-01,edm,progressive electro house,432395,3,0.657,0.812,-7.831,0.11384696849351335,0.0011099999999999999,0.883,0.128,0.217,126.0,1,2010,7.206583333333334,"7 m, 12 s"
64pKbp9wq3fqFHBZ7lIU6P,Home,Steerner,Home,2020-01-01,edm,progressive electro house,198693,50,0.531,0.733,-7.178,0.035477892507280916,0.006790000000000001,0.0,0.0862,0.41700000000000004,122.04799999999999,1,2020,3.31155,"3 m, 18 s"
1XFHbzTikXks9CsMq4v8Q3,Not So Bad (feat. Emie),Yves V,Not So Bad (feat. Emie),2020-01-01,edm,progressive electro house,153696,71,0.74,0.674,-4.374,0.06698437913688113,0.00903,0.23800000000000002,0.154,0.231,126.01700000000001,1,2020,2.5616,"2 m, 33 s"
65wbyeJhi63hHlm1r3ZTY5,Spotlight,Sander van Doorn,Spotlight,2020-01-01,edm,progressive electro house,163861,55,0.595,0.934,-5.479,0.1106698437913688,0.0412,0.000368,0.147,0.272,101.223,0,2020,2.731016666666666,"2 m, 43 s"
7c7WEErzg7TWLUUY8llgEs,Rio De Janeiro - Radio Edit,Maison & Dragen,EDM Experience 001,2013-01-01,edm,progressive electro house,184508,21,0.493,0.992,-3.945,0.08154620068837701,0.00428,0.895,0.256,0.27,125.993,0,2013,3.075133333333333,"3 m, 4 s"
7CbZtCJJmr54zVEg9bOOdJ,Shingaling,Tom Swoon,Shingaling,2017-01-01,edm,progressive electro house,153600,52,0.665,0.763,-5.867999999999999,0.02541699761715646,0.00465,0.00215,0.24600000000000002,0.38,125.054,1,2017,2.56,"2 m, 33 s"
1M0hRg4ccFGMqi00ITrxNv,Switch Back,Quintino,Switch Back,2020-01-01,edm,progressive electro house,165000,61,0.639,0.925,-5.4079999999999995,0.03627217368281704,0.00043499999999999995,0.9420000000000001,0.341,0.183,128.003,0,2020,2.75,"2 m, 45 s"
5Qnk8vP5g9l5SDQKU3qyYQ,Leave,Borgeous,Leave,2019-01-01,edm,progressive electro house,193640,53,0.762,0.665,-6.92,0.06566057717765422,0.16899999999999998,0.0,0.10300000000000001,0.961,115.946,0,2019,3.227333333333333,"3 m, 13 s"
6YPJ5TbzwDltVrRR39bGzC,Melanin,Michael Brun,Melanin,2020-01-01,edm,progressive electro house,133835,54,0.889,0.924,-3.659,0.2295472597299444,0.0036899999999999997,0.18600000000000003,0.266,0.494,113.025,0,2020,2.230583333333333,"2 m, 13 s"
1ZONx1GUOzBx02KMDOO6TI,Dreamer,Tommy Trash,Dreamer,2017-01-01,edm,progressive electro house,187039,38,0.625,0.9359999999999999,-3.915,0.024622716441620337,0.0112,6.38e-05,0.0786,0.33299999999999996,127.012,0,2017,3.1173166666666665,"3 m, 7 s"
0poEFjyV2iHKtxjdWFwjmS,All Night (feat. Ally Brooke),Afrojack,All Night (feat. Ally Brooke),2020-01-01,edm,progressive electro house,166413,65,0.593,0.877,-3.825,0.12020121789780247,0.12300000000000001,0.0,0.503,0.635,123.76,0,2020,2.77355,"2 m, 46 s"
32WWrdQZInfRE7XcmnuIC4,Let Me Think About It (Celebration Mix) - Radio Edit,Fedde Le Grand,Let Me Think About It (Celebration Mix),2017-01-01,edm,progressive electro house,152581,40,0.741,0.914,-2.622,0.04447974583002383,0.0012900000000000001,0.0017399999999999998,0.166,0.7120000000000001,128.94799999999998,1,2017,2.5430166666666665,"2 m, 32 s"
3o3ALDdKbyCT16fSmRJ0hC,My My My,Promise Land,My My My,2019-01-01,edm,progressive electro house,178080,47,0.643,0.9570000000000001,-4.372,0.483717235901509,0.0739,0.000433,0.341,0.46799999999999997,124.898,0,2019,2.968,"2 m, 58 s"
4wAB0TsHw6Ggv1axTDEZfk,In The Club,Thomas Newson,In The Club,2020-01-01,edm,progressive electro house,154642,52,0.6859999999999999,0.807,-7.744,0.05665872385491131,0.0017,0.0343,0.18600000000000003,0.45399999999999996,124.96,1,2020,2.577366666666667,"2 m, 34 s"
3VkXDsd18NjHZokUDDXbV6,Gravity - Original Mix,Leventina,Attitude,2009-01-01,edm,progressive electro house,446835,14,0.785,0.903,-6.945,0.16415144294413553,0.00106,0.894,0.0289,0.281,127.992,0,2009,7.44725,"7 m, 26 s"
5riuN21I50r717iOmCJ7Kr,Somebody - Josef Bamba Remix Radio Edit,Oliver Ingrosso,Somebody (Josef Bamba Remixes),2017-01-01,edm,progressive electro house,227404,38,0.67,0.88,-6.419,0.057453005030447424,0.00162,0.0,0.261,0.312,121.00399999999999,0,2017,3.7900666666666663,"3 m, 47 s"
2jzpJvlJ8vnw1Tfu5GjiTk,Courage - Original Mix,Fidde Stigsson,Courage,2012-01-01,edm,progressive electro house,266643,1,0.64,0.955,-4.2330000000000005,0.06592533756949959,0.00112,0.838,0.102,0.7559999999999999,128.016,1,2012,4.44405,"4 m, 26 s"
72zBiPR6tDh1yxbhfi0y9r,Everything Is Beautiful,Disfunktion,Everything Is Beautiful,2016-01-01,edm,progressive electro house,203000,14,0.5770000000000001,0.815,-3.948,0.056393963463065924,0.0677,0.0,0.243,0.40399999999999997,127.99799999999999,1,2016,3.3833333333333333,"3 m, 23 s"
6MBHUC8RKxwNa4iztDXeJp,PO PO PULL UP,Albin Myers,PO PO PULL UP,2020-01-01,edm,progressive electro house,141411,57,0.868,0.843,-5.53,0.5393169181890388,0.0745,3.35e-06,0.0691,0.631,123.999,1,2020,2.35685,"2 m, 21 s"
4pD9SWYlUlzj47sUkWtAxp,Survivor,Jack Back,Survivor / Put Your Phone Down (Low),2019-01-01,edm,progressive electro house,163236,60,0.715,0.87,-3.303,0.07175006619009795,0.00975,0.0927,0.0829,0.305,125.008,1,2019,2.7206,"2 m, 43 s"
7sWe7I52D4PxHbWhpI6Ex5,Stars - Vocal Mix,Jus Jack,Stars,2014-01-01,edm,progressive electro house,319542,26,0.55,0.636,-4.755,0.12178978024887475,0.0287,0.00492,0.0678,0.18899999999999997,128.07399999999998,0,2014,5.3257,"5 m, 19 s"
1ib3OrdSkhg8SS0ulUAAKf,You're Not Alone,Matt Nash,You're Not Alone,2020-01-01,edm,progressive electro house,186322,50,0.514,0.6970000000000001,-6.412000000000001,0.02753508075191951,0.00248,0.000215,0.171,0.11,123.95299999999999,1,2020,3.105366666666667,"3 m, 6 s"
6YbT1i8K4r7TQs8rFbcxWS,Bonkers,twoloud,Bonkers (twoloud & Bounce Inc. vs. Daav One),2017-01-01,edm,progressive electro house,165737,50,0.875,0.929,-2.608,0.43870796928779454,0.0139,0.0041600000000000005,0.0942,0.509,126.01299999999999,0,2017,2.762283333333333,"2 m, 45 s"
4D5uw4lzpyBIwA54NmjFND,Epic - Garmiani Remix,Sandro Silva,Epic (Garmiani Remix),2018-01-01,edm,progressive electro house,155864,55,0.746,0.9890000000000001,-1.382,0.13476303944929838,0.00283,0.0515,0.055999999999999994,0.0499,127.971,1,2018,2.597733333333333,"2 m, 35 s"
6JAFcfvxBONcX6xyqbn8mX,Machu Picchu - Short Mix,Will Dragen,Machu Picchu,2011-01-01,edm,progressive electro house,222857,13,0.664,0.978,-3.892,0.13370399788191684,0.009909999999999999,0.451,0.47700000000000004,0.282,126.01899999999999,0,2011,3.714283333333333,"3 m, 42 s"
